title,cleaned_review
Fishing Planet,early access reviewfishing planet realistic sport fishing simulator place player muddy shore location scattered across america cast line gentle water reel variety fish using patience practical knowledge successfully bag huge assortment gear available purchase customize loadout catch particular fish using right rod bait line make catch earn experience every fishing trip level unlocking new area map earning money purchase equipment catch trophysized fish rise top leaderboards showing dedication perseverancefishing planet amazing graphic still early access stage steam ton potential best fishing game ever made need better documentation finetuning game control physic etc even though finished yet fun play free play lot extra available optional purchase forced underwater view plenty reallife fishing spot ton tacklebaits wide variety fish provide lot replay valuefishing planet key feature 32 fish specie huge assortment fish swim water fishing planet catfish pike 7 location travel across north america fish varied environment taking advantage weather condition reap largest number fish huge equipment loadout purchase new gear equipment make fishing easier opening new opportunity leaderboards make biggest catch rise top leaderboards relaxing atmosphere immerse soothing atmosphere relax fishingpros realistic simulator large customization option indepth parameter choicescons long load timeslackluster tutorialsome random crashesmy rating good traditional rating 6510try free play steam
Fishing Planet,currently 130hour play time fishing planet one new favorite game sit back relax horrible day relaxing sound bird animal depending spot one best fishing simulater game iv played
Fishing Planet,early access reviewnot sure called multiplayer never see anyone else fishing common chat f2p model flawed like war thunder would nice fork 6080 game instead paying dlc tune hundred
Fishing Planet,early access reviewtry youve never played fishing game life think sound like dumbest thing ever give hour catch fish ask question super friendly community chill exellent destresser
Fishing Planet,early access reviewthis game serious bug run badly best time also extremely difficult enjoy interesting place game unless spend cash content dont problem spending game many flaw bug serious legit problem issue game play expect close reload game multiple time playingwith bad game serious potential waiting legit fishing game long long time almost get probably best ive seen incorporating action bait fishing sims straight retrieve less others also arcade like think disappoints element failed put piece together right
Fishing Planet,early access reviewfantastic game game coming beta graphic amazing control difficult minor side slow placed take alot time level know simulator advice whoever starting listen music play game definitly help alot forgot mention community friendly beta tester give alot tip trick catching certain fish definitly recommend game 1010 hope see game
Fishing Planet,early access reviewrelaxing fun even unexperiencedeven dont fish real life game nice game need relax gamesthe graffics stunning got nice realistic atmospheric environment game free waiting
Fishing Planet,early access reviewwhile beginning pretty boring catching bluegill worth get level three start using lure bass catfish possible level 2 youll probably catch bluegill anything get spoon jig real fun begin levelling go much faster sat six pack beer knew couple hour passed beeri like game try teach proper fishing technique apply real world fishing ive learned thing try next time get boat shore fishing area pretty poor overall great game lot potential
Fishing Planet,truly masterpiece spectacular graphic amazing incredible immersive gameplayloop played everyone entire world blessing straight great man god god bless america
Fishing Planet,early access reviewwill ever able play connection server lost please restartthis ever seeupdateit working connection blocked peerblock however title block listed game pc vendor bad connection issue game seems good
Fishing Planet,player base kid everyone mature casual player pro playersgraphics potato really bad bad ok good beautiful masterpieceprice full price wait sale refund dont buy freerequirements minimum medium fast high end super computerdifficulty easy medium hard hard death march dark soulsgame length really short 0 2 hour short 2 8 hour medium 8 16 hour long 16 hour endlessstory doesnt one horrible ok average good fantasticcinematicart doesnt horrible ok average good like watching moviemusicsound horrible decent average good amazinggameplay terrible ok average good fantasticbugs game one big bug game breaking bug lot bug bug nothingothersmultiplayer singleplayer final score510recommended
Fishing Planet,early access reviewfirstly let clear something fan fishing real life game however mean enjoyed good thing game offer surprising enjoyed game much haveprosthe game relaxing atmosphere beautiful environment great gear fish experience different weather along satisfactory amount location would like see though much morethe battle finally get fish line pretty epic disappointment lose one equally epic heartbreaking enjoyable none less large reason game enjoyablemanaging gear setup right gear right fish situation really defines game point view make strong game close simulation one might imagine real life fishing experience regardnow last update see friend fish added ability see people fishing room yet decide feature sits finenew dynamic fishing system go search fish unlike static predictably always locationsthe feeling catch something rare big new personal record exciting sadly moment become less less frequent play game nevertheless something make go back morehelping friend even stranger happy help tip trick catch certain type fish nice people share information help catch fish frequentlyconsthe grind initially reasonably decent progression get new thing get new type fish unlock new location seems going ok level higher level though highest like early midlevels realize much grind ahead unlock new thing like new area new gear new fish type grind brutally painfulpremium unlike game earn premium status game requires real money transaction way get premium status money driven new implementation last update premium people get game currency xp reward make less grindy experience pay every ingame day game reminds status premium let know important premium new feature really piss offlast update increased cost thing across board ratio earnings reduced gap increased game already balance regard coupled fact catching fish challenging simply mean grind pay free playersfast forward time fishing isnt simple necessary feature decided try monetise adding cooldown fill bag day fishing needmust forward time find waiting around nothing cooldown run forgot bag full shouldnt wait stupid cooldown go home night come back next day pay premium dont even skip cooldown simply reduce cool feature incredibly badly thought implemented reverted back wasthe new system lure fishing doesnt seem show properly supposed fixed still work randomly furthermore technique like twitching seem broken hopefully fix thing also fishing rod physic bugged latest release also need fixing dont know update game bug clear worked fine prior update make sense would break release brokenlicenses last real life day instead game day ridiculous 30 min fish one night well bad pay full license cost really add hurt game friendly casual player heavily trying stimulate long play session might actually get value playtime otherwise find losing money stacking cost license could basically end scenario spend 5 real life day fishing one day game however pay 5 day worth fishing license simply make senseif make enough money day dont enough going trip cover cost 2nd day yes pay fish game daily addition license game simply boot back home essentially losing benefit fishing even made say 10k plenty fish game doesnt know use caught pay next day watch really annoying first happens simply force home even though made enough cover cost message say stay ended stay pond ended dont enough money stay longer game badly made wont recognize really infuriatinglack audio cue need strike optional feature would great really rather sad time sit staring float day hoping bite would nice able look something else audio queue need strike reel fish visual cue bit limiting time im willing play game take certain amount focus audio cue would really allow people thing missing catching fish forced stare float intentlysummarybarely recommending game moment free time money term free used loosely case worth least giving chance relaxing moment excitement one find specific mood play allow enough time make worthwhile fishing would make sense like game give try know might learn something know
Fishing Planet,game overall actually really fuqing fun game surprisingly realistic graphic pretty good free play game pretty impressive got unity engine great game overall play friend online also play tournament get prize fishing wise almost biggest downside shop absurdly expensive also travel different lake area also extremely expensive personally think onetime purchase go area unlimited amount time get developer make money honestly online shop still way damn expansive overall even dont like fishing game worth try would say change price fix minor thing game would amazing recommend 810
Fishing Planet,early access review35lots potential miss mark keeping motivated play spend money see moreprosgood physic good depth choicegraphics decentgood variety fish specieslots potentialconsjust bank fishing limited play style varietyhard figure setup rod mainly bobber fishingcasting basic point click casting motionspay win stuff purchased instead earnedeverything cost money time water changing location purchasing bait snag etcnot much incentive purchase store item stuff locked outhopefully development time less focus pay win live potential awesome begining
Fishing Planet,early access reviewwhile game far perfect one best fishing game game grindy lot fun definitely game appeal wide audience played fishing game think find one pretty good exciting game doesnt level interaction many mmos looking casual way relax catch fish probably fit bill nicely youprosno one way catch fishcasual pacing stylegreat graphicsstablesimple interfacegreat variety lure farconsvery grindyrepetitivebasically single player game chatnot lot reason chat player except get help fishing setupsingame music need lot loveno true bottom fishingnot enough gui flexibility yetid consider game middle beta far content bug key feature still missing lot hammering enjoyable playing lot feature still add planned wish patch cycle would speed bit
Fishing Planet,proper change log fishing planet change log theyll advertise 40 dlcthis game ceo devs marketing company completely stupid fishing want
Fishing Planet,early access reviewstarted playing 8112015 enjoyed level 17 grind worth also worthy least 20 bill looking start catch big fish game
Fishing Planet,early access reviewi idea rating game mostly positive steam need fix keep recent rating score game devs supposedly constantly changing gameits game people pay pay think buy two top tier game price one year sub game thats ridiculous one expensive free game steamdevs dont care contest rigged etc etc etcplay free relaxing fishing game avoid rest going leave feelingoff ripped surei idea rating game mostly positive steam need fix keep recent rating score game devs supposedly constantly changing game
Fishing Planet,early access reviewthe best fishing sim ive played perfect absolutely better competitionvery realistic fishing game beautiful graphic high detail level
Fishing Planet,first game fishing really enjoying game nice graphic lot thing game free go fishing friend like could real really good game
Fishing Planet,early access reviewto start game great fun play horriblefirst quit level 15 releasing fish odd reason gave 1000 dollar finesecond traveling somewhere beginning practicly useless alot room fish able earn money payed trip even mudwater river first place go atleast level ten ton money left even make small profit catching catfish garthird rod reel cost fortune ammount money get fined rediculous catch fish need advanced license foralso 1 tip devs make game pay 2 win
Fishing Planet,early access reviewboring would expect play time people gave go like game like research learn tos upon learned devs treated deciated player banning without reason based user expriences decided best get invovled one fear becoming another one user get mistreated something worth reading first get one turned acual game self
Fishing Planet,made many promise never really sth game sadly looked like good game early stage game went nothing anything fishing since everybody game catch uniques easily stuff around mention boat alllready 1 year yeah let finger away game way better game fe russian fishing 4
Fishing Planet,early access reviewfishing planet best fishing game developer driven people want offer u outstanding gaming experience great regularity improvement enhancement implemented realtime digital fisherman relive relatiteit game addition accurate expert panel behind scene available answer fault problem question professional way user recommend game full 100 already spent hour continue futurefor developer keep good work
Fishing Planet,worst fishing game ive ever played simply relaxing economic system game force fish way devs want let explain enter pond need pay fee game money fee place travel fee fishing spot dont stay least 2 day loose money selling fish way make repeat several time fisherman want feel free fish want end 0 course replenish wallet credit carddont expect access fishing spot since day one youll grind like hell access different pond believe know im talking even removed game library hundred hour game still didnt unlock two pondsso left may say fish small fish fun like way fish small fish wont enable make enough money cover fee youll take credit card pointthe game claim free impossible anything game whatever affording equipment travelling without taking credit card yeah without credit card youll face merciless painful grinding entire life said even hundred hour even premium still didnt unlock two pondshonestly game called fishing fee simulator fee repairing fee fishing license renewed every day unless course take credit card go premium fee travel dont fish relaxation fish covering fee dont credit cardi bought euro fishing dlc sale less 30e game one time purchase purchase fish want want absolute 0 grinding except small unlock optional equipment graphic gorgeous much better fp suggest buying instead
Fishing Planet,early access reviewamazing love fishing try game dissapointed ive completely addicted since started playing itcheck guide pay attention tutorial avoid asking newbie question love game stop right get
Fishing Planet,early access reviewpretty fricken sweet fishing couch mean come awesome graphic decent game play fun casual wisth tutorial little depth narated maybe ask bob izume
Fishing Planet,game amazing introduction pay win longer play casually travelling license made expensive really know catch biggest best fish repeatedly break even damn shame fix mess id gladly keep playing change review
Fishing Planet,go fishing reallife way fun thatn game sure cost getting something like catching dinner getting better knowledge lure overall fun learning experience game cash grab way back day could change hometown game cant anymore cause get pay way mean got ta like best net fish expensive fish make profit overall get old pretty much fall asleep playing made end deserve better go fishing reallife least watch yt video fun p
Fishing Planet,would love recommend gamei really enjoyed first lot fun thing find even aspect bit grindy f2p still enjoyablebut trend update past year devs made pretty clear view player walletsdlcs 10 time overpriced item 60 buck way get premium currency ig top 3 30 min trial every 4 hour dlc item highly recommended licence paid ig cash last 1 day irl 1 day ig dont least 4 hour spend game next 24h dont bother launching list go onand shame otherwise trying improve game except linux map asset arent even updated dont even see thing like lillypads screw fishing experience lot fan early day lot guide available help understand mechanic spot trick get way exploring testing yourselfafter 100h game spend 4h highvalue fishing get back cost single travel repair bait break equipment back lowlevel stuff sloooowly grind cashi guess could pleasant experience youre willing buy 300 premium currency dlcsstill fun game start dont except fun stay spend 1015 hour max cut loss spending stupid amount real cash required fun
Fishing Planet,review game really awesome love game play ps4 though hence low hr steam love god salmon star pack 50 steam 93 ps4 wtf want dlc price jst insaneplease fix dlc price gap pc ps4 youd make way money
Fishing Planet,early access reviewtime reviewgreat game price bug rare think seen visual bug fishing challenging enough keep guessing making rewarding land fish leveling also rewarding new unlocks save money trip planning risk rewardthe game update time time bringing new content balance boot may frequent would like least show worth coming back one game actually feel like real fisherman never leave house
Fishing Planet,early access reviewi would love give money would change business model something reasonable doesnt take advantage playerbase arent iracing
Fishing Planet,nice game ill recommend want fish like real fishing problem cant enter copitition even requirments okay said regestration falled cant raise money without entering compititionhelp please
Fishing Planet,pretty amazing free play game grab buddy good time keep mind game free play set expectation accordingly developer need map go boat cooler somewhere id say near perfect game
Fishing Planet,early access reviewi cant get work installed reinstalled two time keep crashing account create page socket 2011 v3 i7 5820k 32gb 2666mhz ddr4 ram 500gb ssd boot drive two 3 tb sata drive stripe raid data plenty enough run also gtx 980 sc video card window 10 enterprise editioni get play cant really reveiw properlyediti got work uninstall nvidia driver nvidia expierience etc nvidia program program list rebooted ran ccleaner deleted nvidia remains redownloaded reinstalled latest driver removed nvidia geforce expierience nvidia sound driver game work fine high setting played seems ok early access test
Fishing Planet,early access reviewi enjoyed first taste fishing planet hobby fishing find game good first inpretion game would like see future uk fishing
Fishing Planet,early access reviewfirst fishing simulator liked like 11 year dont harsh early access lot thing yet game try free
Fishing Planet,early access reviewfishing planet highly realistic fishing game realist fighing game world rate game 4 star realism graphicsyou like fishing gamesare person who always lloking perfect fishing gamehave played bought every fishing game think ofyou know fishing planet right many real fish gameand free download purchase game worth exactly like hunter keep fish get xp level upand get money free fishing game peson doesnt want wate bye cash much moreplease play fishing planet today
Fishing Planet,early access reviewits good fishing game thata fishing game wont getting much excitement applaud creator making pay win seems balanced
Fishing Planet,early access reviewi played bit think understand enough write review here skinny first dont pay dime anything enjoy game far best payment model free play game ive played dont spend dime anything ever everything sold dlc also sold shop mean buying dlc bad get real bonus buying dlc number one bonus buy dlc package rodreel never fully break second important bonus repair dlc item game credit instead game gold trip goldcash thing payment model shine earn gold game hard impossible flat pay win mean phrase gameplay skill based also good mean knowledgelast community nobody tell die pleb roll noob everyone help everyone else
Fishing Planet,dont buy game full bug crash dont anything except say need info looking sad time u buy dlc game thats broken cant get refund
Fishing Planet,one best fishing game reinstalled afer year thought lost everything angry figured unequipped gear year simply forgot check homeinventory anyways challenging yet fun completly feasible f2p thats thing outstanding graphic scenery actual fishing accurate simulator always think real life pretty close thing game chat cool community great way pas time play main game apoligies devs first review 47k cash hundred gold saved open closed beta thought thats left started repurchasing new gear said inventory full ahhaa taken look gear prior didnt remember get brain fart still everything cept boat new lake liscense biggie get easy enough
Fishing Planet,early access reviewin year 3036 fish scattered remnant man remain claw meager existence sucking nourishment prelapsarian cousin earth finned master welcome fish planet fish diepros beautiful visuals good sound incredible attention detail gear fish environment fishing rod reel lure play completely differently befitting sim true free play fishing gamecons early access mean less feature right occasional fail load occasional crashesif youve never played fishing game havent played since super black bass snes favor download game free cant wait multiplayer mode fish next buddy
Fishing Planet,early access reviewits one best fishing game ever played life tho first time played fishing game game run smoooooooooth really relaxing grapichs good really fun play lag early acces woud rate game 1010
Fishing Planet,early access reviewthe game ok n reason character like rave party move camera around like crazy without moving mouse dunno
Fishing Planet,early access reviewwhen get skunked going fishing come home get catch today first start confusing pressing f11 change casting mode able cast quit current fishing session equip new equipment home there rod setup figure eventually
Fishing Planet,early access reviewits nice peace full fun play strest toutorial confusing cant read well might take time learn fun play much bug found playing worth checking free going hurt
Fishing Planet,early access reviewthis game pretty solid someone like fish music pretty relaxing suggest put song keep repeating intro whenever open menu inventory could make suggestion would implementing controllerjoystick game would perfect vibrates indicate fish strike bait also reel fish got baited feel real take time level worth give feeling achievement whenever catch fish love alot choice gear hope game wont p2w game duel come id recommend game dad cuz love fishing lol
Fishing Planet,early access reviewsurprisingly depth still work progress interested see go game boat saltwater fishing etc pulling bluegill bobber lvl 1 amaze feel inclined stick lvl 3 start catching catfish bass rewarded
Fishing Planet,early access reviewa little empty right there lot potential mechanic solid game bit unstable time get put early access couple day ago havent many problem free play aspect doesnt seem intrusive yet definitely reccomend install see like feeling get type fish place fish gear lot better
Fishing Planet,early access reviewhere opinion game current state graphic really nice tree nice nice nature feel game fishing starting lot bluegill crappie gameplay mechanic good except sometimes lag mess fish see lot complaining load time noticed anything abnormal load time system anyway seen lot error suchagain gotten far currently bobber fishing catfish however read bottom fishing added later honest opinion price point premium bit expensive year would much reasonable 60 per year something equal would pay game release release year year basis premium required never less certainly take time level without main complaint size trophy fish run quite small specie seen 15lb channel realm bass also seem low side would consider trophy hope get rectified futurethe fish graphic pretty nice wellgame certainly worth playing get better future issue nothing cant dealt
Fishing Planet,early access reviewgoing straight pointprosthe simulation extremely realthe array equipment pretty vastit totally free playthe graphic sound really detailedfishing feel rewardingfine progressionreally fun like fishing playconsthe game teach play floating rod equipment need learn game doesnt give single tip use itsome item store need specific kind reel game doesnt tell neededframe desynchronization problemsif lag connection game stop server stop there message telling happened connection offline fish dont come baitlureif run virtual money youll buy real moneysome lure cant attached certain rod game doesnt tell onesin general game damn good like fishing simulator fishing must play wouldnt suggest spending real money beta current state feel defective beta test thing get solved corrected think game great value
Fishing Planet,early access reviewi love game great hour waste wan na fun problem game would page stopped responding stuff might recommend getting game giving trya message developer guy add singleplayer aspect game doesnt require internet connection would great waiting airport flight internet house game solid 910 give thrill catching big fish satisfaction reeling large mouth bass hour fun everyoneliterally
Fishing Planet,early access reviewgreat game nice relax fishing cant get lake fish rl would love see boat added bigger lake tournament far good
Fishing Planet,early access reviewthis got one best fishing simulator time ive played ton look feel actually water issue inventory difficulty sound need added hey early access game still built would definitely recommend checking game angler kind
Fishing Planet,early access reviewso far 30 minute play look interesting fun user friendly figure get worm back hook mistakenly took never get back actually game crashedi continue update review play
Fishing Planet,early access reviewfantastic think people missing say game unintuitive need certain amount real life fishing knowledge order thrive game lot literature online really wan na get really unique relaxing experience 1010 fish
Fishing Planet,early access reviewlove game far best fishing simulation hever played early access still bug work overall mechanic satifying like fish hey free play dont like real loss give try
Fishing Planet,early access reviewwow best fishing game played year yes still early access mode great way relax friend almost feel like im real life like fishing recommend trythis free play game
Fishing Planet,early access reviewthis wierd game reason cant stop playing ityou probably already thinking game like hunter really need understand fish everything without paying dime need plow trought first couple level get first casting rod game really take
