title,cleaned_review
Dungeon Defenders II,due devs past effort change game cough make better would recommend playing game untill finished dd2 fun grindbut constant change game mechanic certain fundamental aspect totally ruined many others experience time loosing progression multiple time game totally changed grind get back able easily solo end game content real kick groin would understand raise player lvl cap expansion somthing along line wasnt devs shouldveneeded get theirtogether imo player base wouldve benefited certain change implemented mistake madekudos hardcore defender toughed still constantly play thsi day without surely wouldve overrun orcs troll goblin etc let forget pesky suicide bomber b tank enemy slowed gameplay making u unable semiafk wo worrythat said maybe conradictory sure im still kinda disappointed thing turned hey thats past nothing good come dwelling past rightoverlooking point iv made game well polished run smoothly look great definately fun youve gotten outve nooby phase learned take truely dungeon defender general know knowledge complete level especially end game content etc actually begining leveling learning whole different experience missed getting power leveledi blast experimenting endgame content work doesnt different combination defence hero etcgrinding achievement grinding find last piece gear complete perfect set gear also get friend play figuratively cant defend alone sps writing revisiting game make another review maybe cause really ahhaha fudge care p note started playing september 2015early 2017 hiatus raking 3000 hour think math cause need sleep there enemy gate orgres knocking door defending done enemy slay someone need man wall turret p fantastic game 7710 would definately grind hell outve finished product
Dungeon Defenders II,excited game early ecxess paid 20 bug quite happy turned free play didnt sign microtransactions grind worth pricing microtransactions also unfair want advice better play dungeon defender 1 better game overall fair price contant provides without microtransaction
Dungeon Defenders II,early access reviewi really like game even though early access tell lot different route take character love game end game infinite always upgrading changing specsi first look recent patch anyone interested seeing like newbie gamehttpswwwyoutubecomwatchv3ez5dal_yg
Dungeon Defenders II,early access reviewfun game must rich friend play gameyou must rich gachapon item lottery item costumeif dont friend may cant clear missionif think wait player play clear missionyou wait 1 day may cant clear mission one want play missioncharacter moe ugly
Dungeon Defenders II,super fun game friendly community ton content explore conquor910 would recommend game take heed fresh beta bug still worked
Dungeon Defenders II,early access reviewa fan tower defense fun play especially friend even solo id recommend 610 though connectivity issue resolved since day 1 suck still waiting reply email sent regarding itupdate stopped playing unfortunately patience ran connection issue persists single reply came support
Dungeon Defenders II,early access reviewupdating game led group friend losing made u love game character grinded make incredible turned absolute dont think im coming back
Dungeon Defenders II,early access reviewdisappointing original dungeon defender great game almost nintendo like feel towards end however started go hill due developer vomiting paid dlc like crack head trying get money fix garbage early access near fun original 100 dlc alreadygreat see indie devs taking page ea book
Dungeon Defenders II,early access reviewwith balance revamp incoming thought change thisgames like reason people dont like sequel trying bring innovation bad thing cost destroying mechanic loved previous game add top dd1s gameplay scratched everything made dungeon defender dull cluster number statsalso f2pmicrotransactions know going
Dungeon Defenders II,character really ruin game ever best stats going set thing everyone else watch game isbecause dd1 issue got around way summoner du spend separate everyone else coop game without mechanic support actually worse discourages working together month ago even give bonus loot playing others want make single player tower defense game fine pick one already youve two game
Dungeon Defenders II,loved original gameplay great 20 one extra playable character 9 outrageous came back game year long hiadeos di wanted dryad class terrarium one favorite game im paying 20 single playable character doesnt even add new level one extra skin terrarium 1015 sould 5 dlc people 20
Dungeon Defenders II,early access reviewi game progressively gotten worse every updatewhat infuriated god awful inventory interface introduced replaced something worked great wtf trendythe progression doesnt seem make sense levelling server purpose reach level cap within couple hour playingi couldnt even enjoy game long enough reach kind end game supposed getting ready exit early access would recommend
Dungeon Defenders II,dd2 game much potential sadly got ruined poor development managing advice everyone try see game fun early game notice core gameplay shallow repetitive grind present game lose energy played early access day back day potential looking back 2 year later well shame definitly one example early access done right playerbase getting smaller smaller there bug server problem strangely enough think game would higher benefit development stood business model dungeon defender 1 much better game sadly dungeon defender 2 weak got ruined f2p modelwould replay
Dungeon Defenders II,early access reviewfantastic game waited long come first saw go site buy game scaling get little weird first two map pretty well wave sudden get 3 map bam hit learning curve kinda weird game game curve seems smooth lot new sphere system really cool really hope expand right extremely small uber sphere seem little lengthy obtaining long story short game fun game curve little weird talent system pretty decent item upgrade system didnt mention suck due amount gold gear need sink another thing didnt mention cool combo sometimes higher level stuff feel really needed cant high level content without great game high hope
Dungeon Defenders II,early access reviewafter 65 hour dungeon defender ii happy report enjoyable overall feel ddii remains similar predecessor thing notably different start want use hero grind higest level currently 25 although bound increase new content becomes available individually map broken level restrictive increment 13 35 510 etc however able use higher level character lower level map although scaled accordingly highest level current map time consuming presumably discourage solo play encourage teamwork synergy community member map feel bit busier graphically harder wrap head around tower placement first game dd1 often able place tower way could guard multiple lane clever well thought placement dd2 placement feel dictated formulaic take bit fun away planning processcurrently time review dec 2013 one stage available yet bos fight disappointing game still prealpha state synergy damage type trap combination interesting give player something strive term teamworkitem progression seems well planned however item little variation generally two stats associated one item first determined item name ie rapid fire glove guaranteed defense speed second appears random result 2 stats item almost forced choosing specialization 2 effective looking item 2 stats majority game often lead finishing map browsing item quickly keeping one match criterion selling rest seems like good formula found quickly bored couple combination item worthwhile moment defense powerdefense speed builder hero damageability power dp meant 90 item found sold 10 kept 2030 item per map felt like lot time selling useless itemsthe inventory system currently somewhat challenging navigate dragging item onto bag work infrequently force manually open bag move item open slot difficult organize wanted user friendly experience would also lovely able check inventory like first game instead forced visit defender forgeworking people sometimes challenging think game could benefit built chat system make process easierim looking forward costume become available game via micro transaction lend uniqueness character currently four monk running around game feel much like clone person next take away immersion considerablyoverall game really fun maximum level little reason stay grind moment look forward exploring additional content becomes available would reccommend purchasing game current stage anyone willing patient content becomes available since right somewhat limited scope
Dungeon Defenders II,early access review dungeon defender ii reviewdungeon defender ii sequel dungeon defender last game focus tower defence firstperson combat side game opposite mix sanctum 2 bland mmorpg game necessarily bad combination least opinion either go collecting equipping item boosting damage instead focusing aspect game tower defence tower much would seem viable game one two subject barricade actually needed go match able place wall chokepoint corridoors take whole enemy squadron using nothing wizardly stick purple flame well thats experience geat help make tower defence powerful health damage range speed sort upgrade minor number however seeing catapult dealing 203 octillion damage within 27 second approx mainly using weapon instead skill actually forgotten even exist latest mission unless well weak become useful otherwise damage scale well weapon truly able take care problem weapon aside part game include skill tree private public hub matchmaking system best daily mission first win modifier npc merchant bunch map difficultiesa terrarium crossover much endgame content really bad ui inventory menu especially trying sell loot inventory spammed item useless even 5 level belowthe rpg element satisfactory put bar well high though yet finished minor flaw lot number gameplay though repetitive alright enough carry little longer recommend playing friend however matchmaking system well basic stick stone sure say strong player must order able join lobby there much else levelling progression arent great real wow cool moment theyre ok moment cant care less especially youre mission reach certain level unlock something new there huge black box take lot screen disturbing unneeded weapon mixed feeling way filter thing inventory best worst let u collected real goody instead trashy ring level 2 still get one endgame mission whatever reason let u useful gear need op gear reach level weapon deal feathercuts term damage endgame endgame mean endgame much endgame repeating mission however real endgame there harder difficulty fine something unfairly difficult actually accomplishable want feel done enough radiation damage take good 20x15x30xkm blast planet trying survive thought mind task something real kicker either dying time die fell map slippery movement much inbetween either zeus peasent closest experience thing dungeon defender ii going nightmare mode mission gear pet brings onto next point pet rpg pet either buy pet egg using paid currency find difficult later mission game hatch egg there different egg bringing different theme creature dragon cat pet power damage type rarity really could expect theyre great first get hatchlingjunior stage evolved powered way cost time money latter problem easily grind ton gold within 2 hour actually needed grind gold stage game far actually order evolve pet must first fill affection bar often much youve using pet mission evolution pet grow bit changing look stats simple system dont mind game seems bit bland could pet deal much damage though meant meant act support charactercharacters there class squire monk huntress apprentice main one others difficult unlock poweful certain situation others apprentice stronger tower squire however trade lower base hp price monk powerful tower one automatically damage enemy unlucky enough walk damage damage ton also play supportive class healing tower help back noob teammate die quickly often squire tank deal damage relatively nicely could expect much talk huntress ranged bowuser ranger archer good damage good range overall character used different situation deal different waysthats potential yet metwilkowaty
Dungeon Defenders II,early access reviewi used love game came realised grind real real fact need like 10k medal get new hero come grinding game boring heck cant even play game anymore round go study homework round long grind loot terrible would better could access hero matter hero play game grinding grinding ev mk2 come matter would take week hardcore grinding get ev 2k road gear ive gotten terrible farming harbringer plain boring
Dungeon Defenders II,early access reviewbarely functional game perfectly functional microtransactions p still alphaearly access
Dungeon Defenders II,early access reviewi recommend anyone like defense kinda like tower game enjoyed game game library dont know people complain made easier yes ive read review wouldnt fun either farm something 100 time still wouldnt drop seriously give game chance still alpha stage new characthers coming 4 5 moment
Dungeon Defenders II,early access reviewif like orcs must die like game build trap barricade defend target thing find annoying game chest one end level spawn require key gem open game 1500 buy gem open chest cheapes 500 fo 500 gem buy game app purchasemicro transaction game pretty fun
Dungeon Defenders II,early access reviewdungeon defender 2 start first one end build upon great concept game delivers game offer smashem first original class along adding new one new map new ability tower tweaking done game lot offer endless hour fun highly recommend trying game
Dungeon Defenders II,early access reviewfirst deeply saddened write review 834 hour dd1 obviously loved game high hope dd2 defense council member since second round put 70 hour honestly say wtf done dungeon defender trendy hand best tower defense game ever made dd2 f2p money hungry machine dont get wrong earn everything game except costume huge disappointment 10000 map point 1500 character unlock 500 map point 500 shard required tower build trendy shame
Dungeon Defenders II,early access reviewso youre telling paid 25 buck free playso lose progress early access guy cant seem let u play game without resetting serversi want money back
Dungeon Defenders II,lot people still playing update coming really free play considered pay progress faster buying shard would take lot grinding still good gamea bug tho game run toaster sometimes take extra ramdisk usageit addictive tower defensethird person shooter game like orcs must die variety character towers810 910 fix bug made good change like making better inventory management system info game mode tutorial tip newcomer etceditafter new update cant recommend game anymore become grindfest new reset system thats unfair dumb want reset lose hundred hour 1 power bonus play idle game steam reset system actually decent oneso play game dont even bother reset system go play idle game like zombidle game would recommend something else
Dungeon Defenders II,early access reviewkehkehkeh pc cant handle original dungeon defender amazing caused grief pet scammed moderator item hoping best 23rd get new graphic card
Dungeon Defenders II,early access reviewdungeon defender 2 one sequel opinion better part one like way maker stuck idea tower defense rpg improved lot thing time brought back old dungeon nostalgia like fact great multiplayer game since best way win using symbiosis multiple class build doesnt mean cant play grind enough lucky currently overpowered character easily play beginning although slowly game character getting balanced regularly well didnt like insane speed new class released point two way get playing lot collecting reward buying someone planning play game daily weekly basis pace change might enjoyable time would wished new working map character since im hoping content future since ive playing start lived share bug glitch expexted beta good thing take time like getting used hybrid willi really like graphic animation love little detail appreciate paytowin game thing available cosmetic unlocked playing like multiple way play map incursion difficulty also map afk like bling king improved lobby making far time used people ego community since harder join highend game bad equipment ever need little boost let know think community need order live prosper brings number 1 rule beginner fill deck make many character possible symbiosis key always make need builder tower defense also damage hero rpg part overall great game take getting used rpg player guarentees lot fun
Dungeon Defenders II,early access reviewdecent sequel original absolutely loved everything behind endless grind wall designed get spend money game would much better without ftp model really ruin lot enjoyment two additional hero priced 100 absolutely ridiculous original lot dlc wasnt insanely expensive base game wasnt designed bore spending money opinion game suffers quite lot switch freetoplay would recommend
Dungeon Defenders II,early access reviewso coming someone played first dungeon defender way back came im actualy glad see sequel done great care polish great optimization always nice design detailed animation excellent modeling soundtrack still keep state living fairy tale dungeon quite challenging later skill still nice impact feel character growing power upgrade also let forget loot shiny strong eye catchy basis rpg
Dungeon Defenders II,early access reviewthis game really fun brings new twist tower defense game early stage yet ready bump along way played tower defense game past refreshing still early part game hooked playing
Dungeon Defenders II,early access reviewdungeon defender 2 improves original recipe almost every way nicer graphic improved enemy design enjoyable level design game must buy fan dungeon defender 1 even havent played original much fun game day time writting ive already played 5 hour due refreshing familiar change made sequel coop make game 2x 3x 4x fun
Dungeon Defenders II,early access reviewgreat tower defense game using variety hero first person shooter environment cartoony fun reminds battleheart legacy art style ipad
Dungeon Defenders II,played game chaos probably put 750hrs month really review finally enjoying game never really cared change loosing stuff early access totally understand multiplayer aspect game took really bad turn chaos update could continue playing seem fixed finally enjoy playing game friend without strongest person build tower great glad playing game moreedit ok found power ancient total b funny thought kind trade work whatever play doesnt existedit 2 reset anyway doesnt seem bad first thought would seems easy get back stuff lost except pet
Dungeon Defenders II,downloaded played half hour loved go somewherecame back next day couldnt play many people online get better ing server goof
Dungeon Defenders II,early access reviewi really enjoying dungeon defender 2 fan dungeon defender second game wishlist overall feel like game improved lacking lot thing first game moment still alpha jsut glad dont deal crazy hack mod feel like rampant first game familiar dungeon defender chose hero battle wave enemy tower defense gameplay four friend dungeon defender good deal class chose far dungeon defender 2 4 original chose huntress squire monk apprentice really hoping dungeon defender 2 end better first game supposed going free play launch really hoping get popular fun tower defense game especially play friend
Dungeon Defenders II,early access reviewi really enjoy game think quirky fusion rpg tower defense better sanctum 2 kidding sanctum 2 amazing game pulled tower defense fusion dd2 doesnt take rival potential yes thing think looked rubberbanding extremely infuriating navigate around map fall easy die rubberbands exist unclear bos location would beneficial highlight bos mob isare going appear perhaps apply different colour minimap easy lose red symbol bos middle trash mob tower range add feature see minimap range tower build view assistance perhaps add keybind birdseye view build phase character add personality character maybe quirky dialogue banter character present tauntemote nuff said
Dungeon Defenders II,amazing game look amazing like cartoon quality art work unreal enjoy coop game hour playability pay win many skin character spend money
Dungeon Defenders II,early access reviewthis game good enough defend tower game bunch feature pet legendary equipment enchantment orb etc developer good progress time time make game better guess game better u play friend instead alone idk game quite heavy work laptop play game bigger size heavy make laptop overheat maybe loot shine effect make laptop work cant compare first version game since dont play game quite fun
Dungeon Defenders II,fun trashyears passed since played game went player chart steam happily throw online well seeing player base go 18k peek day went free never seen player base past 5k sad say even black desert thrown steam many year see people logging player base 28k stay
Dungeon Defenders II,early access reviewthere polish care construction game release prealpha game need bug fixing content
Dungeon Defenders II,early access reviewthis game really fun character unique creative game least run pretty smooth plus graphic soooo cool im suprised game still alpha stage becuase gameplay tho really fun reccomend anyone like tower defense game like btd
Dungeon Defenders II,early access reviewthe game amazing fun play untill ruined last big update changed game worst ive farmed acomplished worthless get bunch useless shard desurve desurve weve done game till dont know ill ever go back game couse dont like work underpriced like question even bother writing little hope maybe game go back normal fun play spend hour random people fun gone dont know ever come back thinking play game im gon na tell remember know happen futcher play risk thats im going say fun
Dungeon Defenders II,f2 doesnt work keyboard stuck tutorial pop come cant anything guy make pop atleast press escape key rebind key
Dungeon Defenders II,tldrthis game fun unwillingness developer fix multiple game ruining glitch starting make lose interest blahblahblahblahblahthis game fine lower chaos level lvl 5 buggy hell seen bug chaos lvl 6 well funny enough chaos lvl 7 bad put mindless solo grinding starting player realize pathetic get new hobbyobjectives randomly get destroyed enemy sight damage warning game screen damage log kind would nice least know enemy killed objectiveenemies run past taunt tower female orc warrior worst lot minibosses coming close second would think cascading wall would trick lol nopethose issue might find annoying game especially character higher lvl nowhere gothere one problem game general incursion levelsthatis ing vague hell guy yes couple web page lining thisout im locked loaded game gorging overpriced pepsico diarrhea fuel product want tab web browser put ing explanation beginning levelsaside game decent seems developer care coming gimmicky crafting system fix glitch going 2 year past post accurate excuse going go back hardening artery gamer fuel basement dweller lifestyle good day der
Dungeon Defenders II,early access reviewits good first hour loading game lag take large preformance punch every couple second would frequently find falling cliff game lagged froze couple second every couple second
Dungeon Defenders II,free playalot grinding lack wiki info customizable shard systemfarm heavyrngesus shard dropsfarmable heroesdaily questspetscosmeticsremoval ipwr indicator gear progression campaign _ツ_still getting updatesdungeon defender 2
Dungeon Defenders II,trying play day gotten couldnt actually start playing tutorial arent interested letting people play game im going recommend anyone try
Dungeon Defenders II,early access reviewdungeon defender ii one best video game ever played strategy tower defense action game alll one first one bit better one better online play ability level even online tavern game definitely recommended everyone
Dungeon Defenders II,early access reviewamazing game bought game back prealpha im immensely proud improvement since bug regardless still incredibly fun experience hard enough get ol brain thinking strategy friend could pull put tower stand guard lane give aura protect crystal strategic conversation expect game friend cant wait livestream game twitch
Dungeon Defenders II,early access reviewive played dungeon defender year back kid grown like good strategy beautiful map many equipment different class restockable shop upgradable itemsbrings back memory dd1810
Dungeon Defenders II,early access reviewthe reason deslike game compensation skill orb crap pretty much straight nerf main hero ev doubled consumption heat also reason got ev thing nerfed allso started geting bad seige roller game suddenly turned rng remove icncursions aswell nobody
Dungeon Defenders II,early access reviewi played lot game like 2 week straight trying unlock character come back see gain bunch gold removal orb suddenly cant put hero deck remove saw indication put remove played happened
Dungeon Defenders II,early access reviewi used love first game much already loving one speaking price player baught 15 eurosokay decent price game seriously really need payed crap like skin ingame said 15 euro decent pricebut aswell enough make people pay extra 9 euro 10 buck one skinwhat hell devs greedy see yourselfbut think quite ridiculous smtn like one damn costume game really nice nothing complain really except little greedy thingprosgorgeus fary tale grafficslootlots looti mean lot itsimple interesting gameplayeasy understand everything even play first timesoundtrackaddictive good sensedoesent get boring fastconsno friendlist option ingamelittle stuff want wont able get long wont pay extra real money
Dungeon Defenders II,early access reviewits bit buggy flaw still fun game play friendsthe bug fixed sure people expect much alphaim addicted game really enjoy playing
Dungeon Defenders II,early access reviewit really fun game play friend sure alone arent sure whether get going free play go link removed get pounddollar
Dungeon Defenders II,early access reviewalright concerned first game really started pulling together recent month honestly stoked play game see future patch store good stuff
Dungeon Defenders II,early access reviewit say early access feel finished aaa titlesits one best game ever playedamazing soundtrack beautiful design style 4 different character great coop modeimagine payday 2 look like dota play like mmo without complex easy understandthere
Dungeon Defenders II,early access reviewthis game isummawesome waiting game long timeits perfect started play todayand game awesome pretty much enjoy althoughthis opinioni think alot people agree game perfect
Dungeon Defenders II,early access reviewpayed game went free play new paying early access expecting actual game b mobile app pricing scheme rip money dungeon defender franchise ill stick first one one dissapointing shouldnt take 10 minute load campaign gaming computer load new game ultra
Dungeon Defenders II,early access reviewthis dd one better graphic different level enjoyable game however pay 2 play instead f2p game transaction id rather unlock costume outfit whatnot instead buying honestly want new dd experience check want full game new story purpose isnt microtransactions go away make pay 2 play ill change reviewhttpswwwyoutubecomcvezatir
Dungeon Defenders II,early access reviewtldr bad play look past p2w dont spend money worth itive played long time always steam account specifically geniunely good game great concept leaning p2w side thing microtransactions overpriced hero kit great free game seriously dont waste money improved first dungeon defender theyre quite yet pay win ruining teamwork skill element enough case dont need work people skillplus early access least year probably longer wasnt even always free play either cost 50 one point seeing free much waste time still room enjoy game degree lack free time play maybe twice week maybe play every day youll get sick sooner
Dungeon Defenders II,early access reviewdamnit dd2 whyso first came really liked even bought pack get early access jesus startconsridiculous amount farming new character also currency used buy character also used buy character ability orb im fine f2p farming bit muchenemies currently weak use unlock character going buff base 4 character monster seems bit away pointlocked playstyles anyone remember bonus got dd1 letting defense everything ya even game would impossible without abyss lord range counter enemy who entire point dealt playerspets meh best rip kobold treadmill knew thee wellso here good stuffdemocracy reign basically opening dd2 get point use vote thing want next could map new character could various thing like system lot wierd thing work though dont want barbarian feel sorry want himactually starting shape something nice point going away must hero team even solo able win later going back powerfull hero work together likesecondary part new hero look pretty interesting thing around hope base 4 get cool get buffedfarming level new character really easy powerlevel heart contentoverall right game ashow several thing transitioning really want good right isnt sadly
Dungeon Defenders II,early access reviewive friend recommend play keep crashing honestly frustrating thing cant even make main menu however ive seen seems like fun
Dungeon Defenders II,early access reviewive changed mind reviewloot box yuckremoving server forcing everyone onto u westeast european server yuckbase 250 ping time yucki want oceanic server back actually enjoy game properly better region support reintroduced thisll remain negative review
Dungeon Defenders II,game improved lot gotten lot better last couple update also loved first version originally bit disappointed beta gotten back week ago really like playing lot like tower defense really try
Dungeon Defenders II,12 hour game time writing review seen long perhaps quick forming review ill get think alright get issue game game extremely similar orcs must die unchained game played lot l love fact similar big plus really good tower defense game nice style place defense pretty much anywhere want really nice complete control want defend dont feel confined basic strategy like would game art style really pretty clean detailed really help set mood world youre address microtransactions game game completely full however dont control game like game like artifact hearthstone play game completely fine without spend money ingame item mention actually able buy new hero ingame currency youre willing grind itnow issue game ill try short campaign really short able complete campaign normal second time hard friend less 3 hour think okay formulate review amount hour logged 6 individual level campaign however quite lot game campaign rather grindy suppose second complaint game get grindy later isnt exactly clear start begin grind personally dont mind grinding loot level game game im really sure im exactly grinding seems lack bit depth opinionso conclusion major complaint still like game would still say good game really pretty run well fun play friend dont understand tower defense maybe little bit challenging free cant go wrong recommend
Dungeon Defenders II,early access reviewi loved playing game first released early access huge fan original lacking content replayabilityi came back game recently mess although mission content play community extremely small hard find group even less item drop much purchase dlc game still marked early access
Dungeon Defenders II,early access reviewthese developer seem purposely trashing game dont know anyone happy state game except one blatant butt kisser forum think profit got head hope choke dust
Dungeon Defenders II,early access reviewso far recommend gameit dont many game join ur moving chain c1 c2 spent 2 hr trying find match help c2 solo c1 get better till c2the 1 game find got kicked within first min loading got message likeleave nowget f outworthless homogo back c1cant remember flashed sec got kicked cant recall order said sure word seen fly byso community seems toxic ppl play iti would play game find friend play u first cu u wasting ur time trying play game cu seems imposable go past c1 ur
Dungeon Defenders II,im sad say much rather alpha version felt stable felt better coming back full release suprised see ipwr number gone loved dd2 jumping map trying get better gear sometimes friend sometimes solo unfortunately havent able enjoy dd2 since full launch max level character ascension couldnt beat level 40 map wave 1 hopped lower level map 12 surprised easily mob went defense well difficulty damage top constant glitch server issue hassle enjoyment understand launch week tough new game youre alpha version better released make want play maybe later date thing get fixed game enjoyable wont playing dd2 anymore
Dungeon Defenders II,put much life dungeon defender 1 first played dd1 alpha apprentice magus quarter loved start played many many year heard dd2 unbelievably happy first trailer knew everything wrong first flat cartoony graphic love dungeon defender first dungeon defender still second term graphic dd2 also major cluster garbage screen game look feel cheap wonder free play opinion dd1 one best game time dd2 even decent game bad feel like im playing crappy mobile game depth much app like garbage pay get b advertisments around goddamn tavern disgrace serious day 1 fan honestly say bother every day knowing dd2 exists literally lost sleep game bad much get day ill put together review digging core game made masterpiece followed garbage beyond wish worst upon developer dd2 money hungry monster
Dungeon Defenders II,dungeon defender 1 great cant get sequel gameplay feel like big step predecessor new engine nice looking doesnt game favor sequel certainly added ton stuff dont really feel like improves overall game muchif new series havent given go definitely pick dd1 even free play time probably better spent elsewhere would pas dd2
Dungeon Defenders II,review new update think really cool new stuff dislike like share well one unlocking level boring cause amazing stuff locked 2i think add quest gem like story quest like amazing arenew weapon 2new hero hire 3instead soul use defender medal terrarium weapon thats say hope someone agrees starting riot
Dungeon Defenders II,rare occasion game actuallyme unto point come warn people simply play game absolutely love tower defense game one favourite genre remember back good old wintermaul tower defense game warcraft 3 think good comparison game besides whole free play aspect case free pay 99 free play game adays game absolute trash besides horrible connectivity issue especially north american server enjoy infinite loading screen constant crash besides absolutely horribly community dwindling pathetic player base followed dungeon defender since dd1 came purchased dd2 ps4 different platform game meta new game way shape form good luck figuring everything work little guidance game play community involved game
Dungeon Defenders II,coming dd1 game nothing short dissapointing new artstyle map music nothing quite worse however sticking game witnessed plethora change better break 12 year couldnt even recognize anymore come long way point besting dd1 everything lacking dd1 game needless say feel like big improvement overallthere one thing though ruin thats thing dd1 better cant tell previous game every map felt artistically unique thematic music outstanding design special enemy map story branch revolving around difficulty felt perfectly ballanced dd1 long driving story mode kept giving apart really fun challanges also came new map enemy cosmeticsin dd2 get something similar good campaign mode last quite hour open season grindfest first hop chaos 1 level next difficulty campaign realize suck cant anything try hop server people get help either find dude level also cant least fail together high level dude farming level shard sit wait loot finally grab enough gear advance chaos 2 thinking man ill show time get destroyed story either fail group get carried fun go expedition maximum level chaos 7 think ok im max level got ta able best chaos 7 wrong start asking around find many high level dude playing lower difficulty grinding shard think ed thing game weapon get game tied hero youre using fair enough rest equipment universal hero always welcome get quite hefty amount good quality loot like enough fully equip hero know tied hero youre using shard many get 8 15 minute game 1 one usually lower level one youre grinding cant even describe spend hour mindlessly grinding order get 1 shard time hero dont dont even plan youd inclined save later game maybe storage limited viable option order expand need pay real cash mention time grind enough medal buy one hero youve probably enough game thing go youre done expedition go onslaught like continous expedition endless map new one rest progressive difficulty fight way maximum floor use ancient power reset progress keep perk order slightly better last time start againanyhow game free youre looking 1015 hour fun friend awesome enjoy mindless grind order slowly climb ladder youll enjoy finest either play casual fun intense moment stick game make top p2w although help blame f2p aspect game level grind
Dungeon Defenders II,old player really got mixed addition shard removal orb get kinda grind heavy still good fun probably make bit easier level would perfect
Dungeon Defenders II,likeable free play game mix tower defense 3rd person slashing rpg element like stats loot stat point give try free start game 4 different character character 4 battle skill 4 building build campaign called trial incursion also mastery stage onslaught lot thing play 4 people make easier clear stuff since character field damage course shop medalgem system going free game pretty much everything game bought ingame earned defender medal also spend real currency gem buy stuff without effort people dont like system like thi thik make fair character buy costume cosmetic shard pack special pet want ive bought 2 character real money unlocked 2 game currency course daily weekly mission compete earn medal one map free try
Dungeon Defenders II,played countless hour original dungeon defender came console played much leveled much played dungeon defender 2 ago new asencion system implemeted game reccomend anymore use able level insane character cant even compelete easier campaign mission new system ruined game becuase explanation warning cant even enjoy let tell loved game revert stat system play game even bought abyss overlord character trendy ruined game go back older dungeon defender rather try keep im sorry cant new system killed game lost item lost much shard change cant believe change ever implemented understand game needed end game content needed system keep player grinding playing anyone want feel real experience older game enjoy yourselfyou forced hyper specialize character three character one tower dp attack damage one defense tower blocking minion one dp clearing wave character ruined update make game feel like gambling character stats rather actually building give stat tree back instead making upgrade tower individually made game something never changed game mechanic game didnt need changed filled remorse change im sorry trendy im done hope realize lost loyal player today cant stand even play one levelmaybe new player enjoy system anyone ever played cant belive game ruined good bye dungeon defender 2 ill go back time game ruined shard gambling hyper specilization
